id	sample1_sample2	sample1_sample3	sample2_sample3
chr10_106402670_106402701	0.16455076488013565	0.104860716161959	0.09788962396438566
chr10_107014806_107014863	0.1059059374907514	0.122757083966419	0.09103944611322173
chr10_108924038_108924082	0.11348154824139711	0.14257904972704535	0.06196614268439184
chr10_108924659_108924683	0.13971243539586642	0.167823631952182	0.14211216434188606
chr10_108924688_108924705	0.16999705455001887	0.12230816043160175	0.20417508850564636
chr10_108924715_108924728	0.1470432126854113	0.20667579040541745	0.14890004377445112
chr10_1094721_1094745	0.10958206015490345	0.05366098101649853	0.0643785663162791
chr10_1094754_1094786	0.07427249227134668	0.10914603499122803	0.04161038288832301
chr10_1094959_1094970	0	0	0
chr10_1094976_1095032	0	0	0
chr10_1101851_1101896	0	0	0
chr10_110226159_110226179	0.13966478056757176	0.11590881724973387	0.2052402816303904
chr10_110226198_110226220	0.11063955780878879	0.10721018676788306	0.17492769070731945
chr10_110226224_110226235	0.12500455824181886	0.10814041653166835	0.144386629496988
chr10_1102782_1102810	0.16680642134659496	0	0.16680642134659496
chr10_1102811_1102836	0.09395704924395364	0	0.09395704924395364
chr10_11059543_11059568	0.09654885846967605	0.09480888741767472	0.16059528553241154
chr10_11059577_11059613	0	0.13787117285057646	0.13787117285057646
chr10_11059987_11059998	0.14647764770324417	0	0.14647764770324417
chr10_11060001_11060010	0.13965238268714508	0	0.13965238268714508
chr10_11060017_11060034	0.08184706449108912	0	0.08184706449108912
chr10_11060155_11060181	0.1333036298315659	0.09472297578188608	0.08473444211492175
chr10_11088116_11088147	0.1418362049198795	0	0.1418362049198795
chr10_11088152_11088193	0.1713987341162394	0.22484199100447502	0.1972612264895786
chr10_111216996_111217024	0.22607548507925196	0.17360357535848192	0.11773632932889844
chr10_111217034_111217062	0.27998561568430913	0.23820421418265317	0.12669847786370905
chr10_111447299_111447314	0.11197570778344665	0.18094280919542508	0.15567389729866105
chr10_111460318_111460331	0.08295156170314943	0.05144563604034651	0.03225194225296602
chr10_111683067_111683082	0	0.12671898305124557	0.12671898305124557
chr10_111683084_111683101	0	0	0
chr10_111683104_111683123	0	0	0
chr10_111683311_111683328	0.08184706449108912	0	0.08184706449108912
chr10_111683332_111683346	0.12322443558368584	0.09156335762804158	0.08296619421806155
chr10_111683347_111683371	0.08130421959402732	0.09080521477141214	0.011399296652253503
chr10_111767345_111767357	0	0	0
chr10_111767379_111767407	0	0	0
chr10_111967381_111967437	0	0	0
chr10_111967541_111967559	0	0	0
chr10_111967576_111967587	0.09395704924395364	0	0.09395704924395364
chr10_111967588_111967606	0.09479765641977432	0	0.09479765641977432
chr10_111986038_111986063	0.09566123751877569	0.09566123751877569	0
chr10_111986070_111986099	0	0	0
chr10_112064225_112064260	0.20599819841438344	0.19153070668339567	0.03754701405705348
chr10_112064261_112064281	0.0743211165025569	0.14674201869418627	0.12351344465693391
chr10_112064681_112064724	0.01507949907207918	0.015046946695044427	0.030124073378873087
chr10_112064740_112064751	0	0	0
chr10_112064754_112064772	0	0.0927370416285767	0.0927370416285767
chr10_112129289_112129337	0.44479254013909547	0.1524352792918629	0.31123624028998326
chr10_112257322_112257333	0	0	0
chr10_112257337_112257361	0	0	0
chr10_112257365_112257383	0	0	0
chr10_112257981_112257998	0.09395704924395364	0.1969862932786022	0.1337095045441223
chr10_112257999_112258026	0.09479765641977432	0.09654885846967605	0.13486256349212453
chr10_112258045_112258056	0.033575493887028046	0.09280423315740682	0.05929491711870767
chr10_112258061_112258072	0	0.06784102416029099	0.06784102416029099
chr10_112258080_112258092	0	0.06784102416029099	0.06784102416029099
chr10_112258095_112258117	0.055710616133154305	0.02837474278531783	0.08296176737978206
chr10_112258119_112258129	0.09654885846967605	0	0.09654885846967605
chr10_112258238_112258269	0.08934376457044957	0.08934376457044957	0
chr10_112403755_112403773	0.08737033032489798	0.14326888218668946	0.18982552180822365
chr10_112403775_112403786	0.08662079464369363	0.023024282104052347	0.10583557471994214
chr10_112404198_112404243	0.0091447770296940855	0.12653782053211385	0.12837423808181553
chr10_112432332_112432347	0	0	0
chr10_112432357_112432383	0	0.08240093002615631	0.08240093002615631
chr10_112836144_112836166	0.08077203463766199	0.08077203463766199	0
chr10_113943408_113943469	0	0	0
chr10_113943594_113943622	0.07907361249162964	0.12073828822380889	0.13322621035531773
chr10_113943627_113943690	0.07973828239225846	0.12252752758065225	0.14571933815465715
chr10_114051754_114051811	0.09929734536023185	0.06205889065111814	0.12346364861692943
chr10_114141279_114141358	0.048898410550540214	0.11709155976430026	0.10907720685438035
chr10_114206620_114206656	0	0	0
chr10_114206661_114206715	0.22064682749946735	0.07754211641851075	0.14437353470352116
chr10_114207055_114207078	0	0	0
chr10_11421923_11421962	0.1850620960248721	0.14264013689234176	0.1634643715472864
chr10_114332457_114332470	0.10333981931101086	0.013290629629341456	0.11625684513811077
chr10_114335880_114335935	0.0073816139772032545	0.06202106777253376	0.06933823472360275
chr10_114752132_114752212	0.15266607292711326	0.06325477880703835	0.20108591917134658
chr10_1147651_1147685	0.18665785328680196	0.16174261650425448	0.09235136511262228
chr10_115323339_115323392	0.0913496941626495	0.03713322264237636	0.05537159842750823
chr10_115439432_115439456	0	0	0
chr10_115614436_115614505	0.1474379618789731	0.09482323100689753	0.17867748462981772
chr10_115803122_115803155	0.10344692682290071	0.07998491185603185	0.14603797781444983
chr10_115803160_115803196	0.1528224849412983	0.09128081598996313	0.08942501569687762
chr10_115803646_115803683	0.11121645696485193	0.10631053748827081	0.13688124582683842
chr10_115803685_115803695	0	0.1277488652125992	0.1277488652125992
chr10_115803697_115803713	0.1033187393871145	0.16379530334493117	0.09840084251572036
chr10_115804665_115804682	0.18111370600996746	0.1818799742827049	0.19816861361454435
chr10_115804689_115804703	0.23202110493551376	0.07120141714870384	0.1950210758248259
chr10_115804706_115804725	0.09629573103637291	0.09750610936801196	0.16448916649155598
chr10_115804728_115804741	0.1833687973094975	0.0972376936709159	0.13370067599703234
chr10_115804742_115804753	0.09412331391296637	0.18528683898978662	0.16758996663208925
chr10_115805169_115805182	0.09188569195843019	0.21749809742375567	0.2151925016642524
chr10_115805184_115805197	0.17138370097970312	0.2601813130271395	0.24871072200931565
chr10_115805199_115805215	0.17878248755189347	0.21444243452750789	0.1914594978961795
chr10_115925405_115925436	0.02922066318429406	0.0037074069267907764	0.03291173859139316
chr10_115999164_115999209	0.0859780821861544	0.08795068098961317	0.00236783575020729
chr10_116163488_116163531	0.2153903583185079	0.22781387210026413	0.10135844736543545
chr10_116163998_116164038	0.07981329185180336	0.07830370648897583	0.014176431459536879
chr10_116164039_116164052	0.1773235342201683	0.10440324071342812	0.11247261365660666
chr10_116164441_116164470	0.1568527967367433	0.19768237200234823	0.21441776158555637
chr10_116164474_116164483	0.2327635681981582	0.19696942142690366	0.07787970620089905
chr10_116527540_116527574	0.08296619421806155	0.08795068098961317	0.12059080786300244
chr10_116527575_116527595	0.08297843048084344	0.12229344022343293	0.1467537798733559
chr10_116528034_116528053	0.10036366187520726	0	0.10036366187520726
chr10_116528054_116528068	0	0.15956958650912217	0.15956958650912217
chr10_11653178_11653190	0	0.07973828239225846	0.07973828239225846
chr10_11653192_11653216	0.08934376457044957	0.08077203463766199	0.12013133833577067
chr10_11653235_11653270	0.13802424423672296	0.06834108868164147	0.14777705156005694
chr10_11653274_11653295	0.09746165575199152	0	0.09746165575199152
chr10_11653516_11653524	0	0.08413252384579421	0.08413252384579421
chr10_11653526_11653535	0	0.08296619421806155	0.08296619421806155
chr10_11653537_11653560	0	0	0
chr10_11653880_11653895	0.08934376457044957	0	0.08934376457044957
chr10_11653917_11653939	0.12370572539819694	0.14364348004142444	0.21940405355438333
chr10_116581870_116581891	0	0.09080521477141214	0.09080521477141214
chr10_116581892_116581908	0	0.09156335762804158	0.09156335762804158
chr10_116582279_116582330	0.08291337279148774	0.03368829813180269	0.10005520813989102
chr10_11784253_11784270	0.18534583815435401	0.0011952905722333856	0.18586270651532522
chr10_11784375_11784409	0.10958206015490345	0	0.10958206015490345
chr10_11784414_11784443	0.1102460085358838	0	0.1102460085358838
chr10_11784542_11784556	0.09038058766237984	0.18814745916867545	0.1995913724006689
chr10_11784568_11784588	0.1110811100801243	0.08465188998425666	0.14576402297416807
chr10_118030475_118030525	0.06763461666564935	0.1132334965059113	0.16145837988073614
chr10_118030833_118030864	0.14867093643452026	0.1487326375798084	0.14824686890035124
chr10_118030892_118030909	0.20050007458675861	0.16341824737617539	0.1695054732601788
chr10_118048731_118048744	0.0640126870520644	0.13505820905097482	0.1975922247628031
chr10_11865506_11865526	0.14343226316376123	0.0824065576212311	0.11682059367883216
chr10_11865528_11865557	0.14570790930374997	0.18242602436062025	0.08793301842134497
chr10_118764279_118764303	0.03808272950453399	0.078284783797645	0.0748506583525794
chr10_118764309_118764337	0.12780688678975927	0.06926964281548723	0.12534967735970143
chr10_118764345_118764371	0.09385793436267383	0.026264500133249654	0.11093810042800437
chr10_118885769_118885797	0.19633121189906674	0.254907504135015	0.07769632548933471
chr10_118892423_118892485	0.14299335713375588	0.21000620392563818	0.21485189316138847
chr10_118892492_118892519	0.14008059652432026	0.1984355040741365	0.14473618115222908
chr10_118893985_118894006	0.13862066396591846	0.14507183629652529	0.18925468869410625
chr10_118894007_118894028	0.10271937623560404	0.0819242749201265	0.13392703424874197
chr10_118896534_118896577	0.16159249371229553	0.19102012719304576	0.11836735945675728
chr10_118896737_118896750	0.13865028913169228	0.06186478060235106	0.13585666887822098
chr10_118896755_118896786	0.09413680742138202	0.10052509702868216	0.011087107168319708
chr10_118899522_118899554	0.14873556883236327	0.24505911450153772	0.3146627839214142
chr10_118922462_118922490	0.24422041089657126	0.11198620543516541	0.21234435902582446
chr10_118922491_118922505	0.1850169908115272	0.2215420883397132	0.14588734342785994
chr10_118927829_118927855	0.13192156385955783	0.1271508263506334	0.008216619194478195
chr10_118976610_118976645	0.05205123999300847	0.10968987729498511	0.10836378307705692
chr10_118976675_118976706	0.13131206516851154	0.11891015396446164	0.10232056389682331
chr10_118976814_118976866	0.14826614514290312	0.036843939039976493	0.1629069111536571
chr10_119001198_119001233	0.17729606393565403	0.19559284313111058	0.03519408073538117
chr10_119134280_119134303	0	0	0
chr10_119134334_119134393	0.10958206015490345	0.077318122684784	0.03853603197585083
chr10_119134888_119134899	0.21110387417590987	0.13801945907400157	0.1068966788356353
chr10_119134902_119134919	0	0.09840084251572036	0.09840084251572036
chr10_119135434_119135450	0.12988628453423615	0.051579235768883146	0.08662079464369363
chr10_119135458_119135481	0.057291846196449205	0.03630669013958411	0.02125533007130126
chr10_119294863_119294892	0.12197967300639465	0.18590046253491513	0.12181757433205237
chr10_119294899_119294910	0.13158877896660207	0.11674177402356738	0.1433476821015211
chr10_119297160_119297191	0	0.1969862932786022	0.1969862932786022
chr10_119302991_119303006	0.18311727286575033	0.11363001890411577	0.10624428571428883
chr10_119304421_119304470	0.09308266289973256	0.08407763294770415	0.1379716387044954
chr10_11936468_11936495	0.045015752586479885	0.05932172085173597	0.10399062380142828
chr10_11961718_11961773	0.05221736137205999	0.08037954096798279	0.02833385654841713
chr10_120101660_120101690	0	0	0
chr10_120101821_120101853	0.0859780821861544	0	0.0859780821861544
chr10_120354331_120354370	0.18940762018419066	0.2081214058970579	0.1700710610371717
chr10_120355998_120356056	0.1478604328645299	0.12573640750431372	0.09109300125252624
chr10_120478188_120478243	0.02910603123230264	0.14433571484309332	0.11778506501465084
chr10_120788959_120788975	0.10524775257315208	0	0.10524775257315208
chr10_120789022_120789039	0.11153214312023851	0.10786219245621047	0.006100901069190731
chr10_120789040_120789055	0.11141997446065105	0.07596769057879851	0.08184706449108912
