id	0	1	2	3	4
chr10_101282013_101282039	0	0	0	0.06779661016949153	0.9322033898305084
chr10_101282044_101282063	0	0	0.01694915254237288	0.03389830508474576	0.9491525423728814
chr10_101282807_101282827	0.43859649122807015	0.2807017543859649	0.10526315789473684	0.14035087719298245	0.03508771929824561
chr10_101287542_101287573	0.3287671232876712	0.3972602739726027	0.2054794520547945	0.0684931506849315	0
chr10_101290842_101290919	0.9642857142857143	0	0.017857142857142856	0	0.017857142857142856
chr10_101291046_101291101	0.9495798319327731	0.025210084033613446	0.008403361344537815	0.008403361344537815	0.008403361344537815
chr10_101291107_101291145	0.475	0.5	0.008333333333333333	0.016666666666666666	0
chr10_101292766_101292789	0.9215686274509803	0.0196078431372549	0.0392156862745098	0	0.0196078431372549
chr10_101292797_101292829	0.82	0.06	0.06	0	0.06
chr10_101294978_101295035	0.95	0.05	0	0	0
chr10_101295036_101295049	0.9642857142857143	0.03571428571428571	0	0	0
chr10_101295051_101295059	0.9666666666666667	0.03333333333333333	0	0	0
chr10_101295273_101295284	0.9464285714285714	0.03571428571428571	0.017857142857142856	0	0
chr10_101295286_101295296	0.9649122807017544	0.017543859649122806	0.017543859649122806	0	0
chr10_101295304_101295329	1	0	0	0	0
chr10_101295349_101295392	0.967741935483871	0.016129032258064516	0.016129032258064516	0	0
chr10_101295467_101295495	0.45588235294117646	0.5	0.04411764705882353	0	0
chr10_101295496_101295522	1	0	0	0	0
chr10_101296718_101296739	0.9852941176470589	0.014705882352941176	0	0	0
chr10_101300500_101300536	0.9672131147540983	0	0	0	0.03278688524590164
chr10_101379807_101379853	1	0	0	0	0
chr10_101418902_101418948	0.5806451612903226	0.41935483870967744	0	0	0
chr10_101418955_101418987	1	0	0	0	0
chr10_101418993_101419031	1	0	0	0	0
chr10_101419038_101419055	0.9912280701754386	0	0	0.008771929824561403	0
chr10_101419082_101419126	0.96875	0.015625	0.015625	0	0
chr10_101419129_101419156	1	0	0	0	0
chr10_101419283_101419309	0.9649122807017544	0.017543859649122806	0	0.017543859649122806	0
chr10_101491955_101491970	0.9866666666666667	0.013333333333333334	0	0	0
chr10_101491984_101492002	0.9466666666666667	0.04	0.013333333333333334	0	0
chr10_101492003_101492014	0.9733333333333334	0.02666666666666667	0	0	0
chr10_101492081_101492099	1	0	0	0	0
chr10_101492133_101492146	1	0	0	0	0
chr10_101492221_101492260	0.423728813559322	0.576271186440678	0	0	0
chr10_101524071_101524104	0	0	0.014705882352941176	0.10294117647058823	0.8823529411764706
chr10_101639648_101639717	0	0	0	0.09615384615384616	0.9038461538461539
chr10_101716432_101716521	0	0	0	0.13333333333333333	0.8666666666666667
chr10_101769283_101769334	1	0	0	0	0
chr10_101769362_101769395	0.42045454545454547	0.5795454545454546	0	0	0
chr10_101769409_101769442	1	0	0	0	0
chr10_101769444_101769477	1	0	0	0	0
chr10_101769478_101769486	1	0	0	0	0
chr10_101769488_101769496	1	0	0	0	0
chr10_101769502_101769525	1	0	0	0	0
chr10_101769916_101769934	1	0	0	0	0
chr10_101769938_101769949	0.9875	0.0125	0	0	0
chr10_101769953_101769972	1	0	0	0	0
chr10_101945643_101945688	0.21818181818181817	0.7818181818181819	0	0	0
chr10_101945697_101945712	1	0	0	0	0
chr10_101945719_101945741	1	0	0	0	0
chr10_102046116_102046158	1	0	0	0	0
chr10_102046237_102046307	0.987012987012987	0.012987012987012988	0	0	0
chr10_102106319_102106353	1	0	0	0	0
chr10_102106358_102106375	0.9871794871794872	0.01282051282051282	0	0	0
chr10_102106658_102106722	0.4426229508196721	0.5573770491803278	0	0	0
chr10_102107096_102107116	0.9850746268656716	0.014925373134328358	0	0	0
chr10_102107122_102107149	1	0	0	0	0
chr10_102107151_102107164	1	0	0	0	0
chr10_102107318_102107332	0.4230769230769231	0.5	0.038461538461538464	0.019230769230769232	0.019230769230769232
chr10_102107351_102107407	0.96	0.02	0	0.02	0
chr10_102142333_102142417	0	0	0.016666666666666666	0.05	0.9333333333333333
chr10_1021684_1021731	0	0	0.018518518518518517	0.12962962962962962	0.8518518518518519
chr10_1022094_1022133	0	0	0	0.09433962264150944	0.9056603773584906
chr10_1022340_1022386	0	0	0	0.06896551724137931	0.9310344827586207
chr10_102242299_102242341	0.9827586206896551	0	0	0.017241379310344827	0
chr10_102242342_102242368	0.9811320754716981	0	0.018867924528301886	0	0
chr10_102242426_102242476	0.9642857142857143	0.03571428571428571	0	0	0
chr10_102242520_102242534	0.9873417721518988	0.012658227848101266	0	0	0
chr10_102279240_102279284	0.3582089552238806	0.19402985074626866	0.1044776119402985	0.16417910447761194	0.1791044776119403
chr10_102279672_102279689	0.4666666666666667	0.15	0.21666666666666667	0.1	0.06666666666666667
chr10_102279690_102279704	0.5333333333333333	0.2	0.13333333333333333	0.1	0.03333333333333333
chr10_102289270_102289311	0.9545454545454546	0.045454545454545456	0	0	0
chr10_102295784_102295829	1	0	0	0	0
chr10_102322394_102322432	0.16417910447761194	0.4925373134328358	0.1791044776119403	0.13432835820895522	0.029850746268656716
chr10_102415545_102415559	0.9322033898305084	0.05084745762711865	0	0.01694915254237288	0
chr10_102415567_102415588	0.9152542372881356	0.05084745762711865	0.01694915254237288	0.01694915254237288	0
chr10_102415960_102415992	0.873015873015873	0.1111111111111111	0.015873015873015872	0	0
chr10_102416126_102416166	0.8596491228070176	0.10526315789473684	0.017543859649122806	0.017543859649122806	0
chr10_102419313_102419346	0.8412698412698413	0.07936507936507936	0.015873015873015872	0.047619047619047616	0.015873015873015872
chr10_102430701_102430731	0.5098039215686274	0.3137254901960784	0.11764705882352941	0.0196078431372549	0.0392156862745098
chr10_102430916_102430928	0.98	0.02	0	0	0
chr10_102430947_102430964	0.9607843137254902	0.0392156862745098	0	0	0
chr10_102440827_102440850	0.8493150684931506	0.0958904109589041	0.0273972602739726	0	0.0273972602739726
chr10_102470009_102470023	0.9540229885057471	0.034482758620689655	0.011494252873563218	0	0
chr10_102470027_102470065	0.8735632183908046	0.09195402298850575	0.034482758620689655	0	0
chr10_102470069_102470106	0.375	0.5454545454545454	0.06818181818181818	0	0.011363636363636364
chr10_102470152_102470214	0.8888888888888888	0.09259259259259259	0	0.018518518518518517	0
chr10_102484300_102484313	0.8169014084507042	0.15492957746478872	0.014084507042253521	0.014084507042253521	0
chr10_102484315_102484347	0.9154929577464789	0.08450704225352113	0	0	0
chr10_102489373_102489408	0.8533333333333334	0.08	0.04	0.013333333333333334	0.013333333333333334
chr10_102490212_102490266	0.6986301369863014	0.1917808219178082	0.0684931506849315	0.0273972602739726	0.0136986301369863
chr10_102490920_102490949	1	0	0	0	0
chr10_102491085_102491162	0.6235294117647059	0.32941176470588235	0.03529411764705882	0	0.011764705882352941
chr10_102495141_102495180	0.8888888888888888	0.07407407407407407	0.037037037037037035	0	0
chr10_102495195_102495211	0.8846153846153846	0.057692307692307696	0.038461538461538464	0	0.019230769230769232
chr10_102495286_102495309	0.46	0.38	0.12	0.04	0
chr10_102495311_102495335	0.8202247191011236	0.1348314606741573	0.033707865168539325	0.011235955056179775	0
chr10_102495388_102495402	0.8709677419354839	0.0967741935483871	0.016129032258064516	0.016129032258064516	0
chr10_102495406_102495443	0.9516129032258065	0.04838709677419355	0	0	0
chr10_102495444_102495454	0.9354838709677419	0.03225806451612903	0.03225806451612903	0	0
chr10_102495498_102495516	0.7758620689655172	0.10344827586206896	0.05172413793103448	0.034482758620689655	0.034482758620689655
chr10_102495605_102495639	0.4	0.2909090909090909	0.12727272727272726	0.16363636363636364	0.01818181818181818
chr10_102499447_102499480	0.8181818181818182	0.07272727272727272	0.05454545454545454	0.03636363636363636	0.01818181818181818
chr10_102499481_102499506	0.7037037037037037	0.16666666666666666	0.07407407407407407	0.018518518518518517	0.037037037037037035
chr10_102499514_102499555	0.9393939393939394	0.06060606060606061	0	0	0
chr10_102501929_102501979	0.35384615384615387	0.4461538461538462	0.1076923076923077	0.06153846153846154	0.03076923076923077
chr10_102502042_102502085	0.75	0.25	0	0	0
chr10_102503973_102504010	0.5288461538461539	0.4519230769230769	0.009615384615384616	0.009615384615384616	0
chr10_102504022_102504040	0.898989898989899	0.050505050505050504	0.030303030303030304	0.010101010101010102	0.010101010101010102
chr10_102504218_102504237	0.8166666666666667	0.08333333333333333	0.016666666666666666	0.08333333333333333	0
chr10_102504332_102504351	0.9552238805970149	0.04477611940298507	0	0	0
chr10_102504422_102504481	0.92	0.06	0.02	0	0
chr10_102504849_102504863	0.8095238095238095	0.07936507936507936	0.031746031746031744	0	0.07936507936507936
chr10_102505170_102505193	1	0	0	0	0
chr10_102505365_102505407	0.9571428571428572	0.02857142857142857	0.014285714285714285	0	0
chr10_102505850_102505875	0.9433962264150944	0.05660377358490566	0	0	0
chr10_102505880_102505890	0.896551724137931	0.08620689655172414	0.017241379310344827	0	0
chr10_102505980_102505991	0.803030303030303	0.12121212121212122	0.06060606060606061	0.015151515151515152	0
chr10_102505992_102506053	0.8088235294117647	0.11764705882352941	0.07352941176470588	0	0
chr10_102506143_102506210	0.84	0.12	0.02	0.02	0
chr10_102507582_102507610	0.8243243243243243	0.13513513513513514	0.02702702702702703	0	0.013513513513513514
chr10_102507611_102507647	0.921875	0.0625	0	0	0.015625
chr10_102507682_102507734	0.9516129032258065	0.03225806451612903	0.016129032258064516	0	0
chr10_102507833_102507850	0.961038961038961	0.012987012987012988	0.012987012987012988	0.012987012987012988	0
chr10_102508286_102508302	0.4186046511627907	0.5116279069767442	0.05813953488372093	0	0.011627906976744186
chr10_102508305_102508349	0.6547619047619048	0.27380952380952384	0.047619047619047616	0.011904761904761904	0.011904761904761904
chr10_102509561_102509583	0.6981132075471698	0.3018867924528302	0	0	0
chr10_102587005_102587042	1	0	0	0	0
chr10_102587045_102587066	0.9491525423728814	0.01694915254237288	0.03389830508474576	0	0
chr10_102587355_102587384	1	0	0	0	0
chr10_102587599_102587622	0.9433962264150944	0.018867924528301886	0.03773584905660377	0	0
chr10_102587631_102587652	0.8970588235294118	0.10294117647058823	0	0	0
chr10_102589444_102589477	0.6071428571428571	0.21428571428571427	0.125	0.05357142857142857	0
chr10_102589479_102589495	0.44642857142857145	0.26785714285714285	0.16071428571428573	0.10714285714285714	0.017857142857142856
chr10_102633890_102633983	0	0	0.0392156862745098	0.1568627450980392	0.803921568627451
chr10_102729332_102729360	0.41935483870967744	0.5806451612903226	0	0	0
chr10_102729368_102729384	0.9894736842105263	0	0.010526315789473684	0	0
chr10_102729552_102729571	0.9710144927536232	0.028985507246376812	0	0	0
chr10_102729582_102729618	0.948051948051948	0.05194805194805195	0	0	0
chr10_102746782_102746817	1	0	0	0	0
chr10_102763502_102763555	0	0	0	0.11475409836065574	0.8852459016393442
chr10_102766610_102766651	0.017543859649122806	0	0.017543859649122806	0.03508771929824561	0.9298245614035088
chr10_102766665_102766678	0	0	0	0.07272727272727272	0.9272727272727272
chr10_102778702_102778718	0.1076923076923077	0.23076923076923078	0.2923076923076923	0.3230769230769231	0.046153846153846156
chr10_102790911_102790928	1	0	0	0	0
chr10_102792136_102792147	1	0	0	0	0
chr10_102802634_102802659	0.9754098360655737	0	0.01639344262295082	0.00819672131147541	0
chr10_102802665_102802705	0.5447154471544715	0.44715447154471544	0	0.008130081300813009	0
chr10_102807872_102807910	0.22413793103448276	0.43103448275862066	0.13793103448275862	0.15517241379310345	0.05172413793103448
chr10_102810002_102810046	0.92	0.08	0	0	0
chr10_102810082_102810107	0.9803921568627451	0.0196078431372549	0	0	0
chr10_102810135_102810153	0.95	0.05	0	0	0
chr10_102810154_102810180	1	0	0	0	0
chr10_102820508_102820548	1	0	0	0	0
chr10_102820555_102820597	0.5925925925925926	0.4074074074074074	0	0	0
chr10_102820705_102820738	1	0	0	0	0
chr10_102820750_102820769	1	0	0	0	0
chr10_102820770_102820787	1	0	0	0	0
chr10_102821108_102821133	1	0	0	0	0
chr10_102821227_102821253	1	0	0	0	0
chr10_102821794_102821840	0.03125	0.0625	0.1875	0.328125	0.390625
chr10_102822436_102822473	0.9178082191780822	0.0821917808219178	0	0	0
chr10_102822482_102822509	0.9859154929577465	0.014084507042253521	0	0	0
chr10_102822518_102822538	0.36470588235294116	0.6235294117647059	0.011764705882352941	0	0
chr10_102822540_102822567	0.9883720930232558	0.011627906976744186	0	0	0
chr10_102822568_102822578	0.9764705882352941	0.023529411764705882	0	0	0
chr10_102822595_102822647	0.9859154929577465	0.014084507042253521	0	0	0
chr10_102822754_102822789	0.9285714285714286	0.07142857142857142	0	0	0
chr10_102822801_102822813	0.9482758620689655	0.05172413793103448	0	0	0
chr10_102825997_102826057	0.8703703703703703	0.07407407407407407	0.037037037037037035	0.018518518518518517	0
chr10_102826120_102826138	0.9523809523809523	0.031746031746031744	0	0	0.015873015873015872
chr10_102826183_102826221	0.890625	0.09375	0.015625	0	0
chr10_102826233_102826252	0.875	0.078125	0.03125	0.015625	0
chr10_102826270_102826323	0.9655172413793104	0.034482758620689655	0	0	0
chr10_102827067_102827144	0.9615384615384616	0.038461538461538464	0	0	0
chr10_102827406_102827437	1	0	0	0	0
chr10_102881103_102881186	0.46875	0.484375	0.046875	0	0
chr10_102883232_102883264	0.9137931034482759	0.034482758620689655	0.017241379310344827	0.034482758620689655	0
chr10_102883308_102883322	0.8947368421052632	0.07894736842105263	0.02631578947368421	0	0
chr10_102883323_102883367	0.9333333333333333	0.06666666666666667	0	0	0
chr10_102883369_102883383	0.9305555555555556	0.041666666666666664	0.027777777777777776	0	0
chr10_102891173_102891197	0.8805970149253731	0.05970149253731343	0.029850746268656716	0.014925373134328358	0.014925373134328358
chr10_102891209_102891253	0.8970588235294118	0.058823529411764705	0.014705882352941176	0.014705882352941176	0.014705882352941176
chr10_102891257_102891268	0.8840579710144928	0.07246376811594203	0.014492753623188406	0	0.028985507246376812
chr10_102891381_102891414	0.5084745762711864	0.423728813559322	0.01694915254237288	0.01694915254237288	0.03389830508474576
chr10_102891424_102891458	0.8983050847457628	0.05084745762711865	0.03389830508474576	0	0.01694915254237288
chr10_102892022_102892092	0.7540983606557377	0.16393442622950818	0.04918032786885246	0.02459016393442623	0.00819672131147541
chr10_102892725_102892797	0.3706896551724138	0.25862068965517243	0.25862068965517243	0.10344827586206896	0.008620689655172414
chr10_102893949_102893977	0.33783783783783783	0.581081081081081	0.04054054054054054	0.02702702702702703	0.013513513513513514
chr10_102893980_102894019	0.7162162162162162	0.1891891891891892	0.04054054054054054	0.02702702702702703	0.02702702702702703
chr10_102894027_102894055	0.8641975308641975	0.04938271604938271	0.04938271604938271	0.024691358024691357	0.012345679012345678
chr10_102894056_102894087	0.8571428571428571	0.08333333333333333	0.03571428571428571	0.011904761904761904	0.011904761904761904
chr10_102894153_102894164	0.38181818181818183	0.6	0.01818181818181818	0	0
chr10_102894167_102894190	0.9622641509433962	0.03773584905660377	0	0	0
chr10_102894205_102894232	0.8909090909090909	0.10909090909090909	0	0	0
chr10_102894380_102894406	0.35714285714285715	0.5714285714285714	0.03571428571428571	0	0.03571428571428571
chr10_102895923_102896001	0.2631578947368421	0.5087719298245614	0.17543859649122806	0.05263157894736842	0
chr10_102899867_102899889	0.6764705882352942	0.22058823529411764	0.04411764705882353	0.04411764705882353	0.014705882352941176
chr10_102900103_102900119	0.9264705882352942	0.04411764705882353	0.029411764705882353	0	0
chr10_102900120_102900142	0.9558823529411765	0	0.029411764705882353	0	0.014705882352941176
chr10_102900153_102900180	0.34	0.44	0.16	0.04	0.02
chr10_102900186_102900196	0.8275862068965517	0.06896551724137931	0.034482758620689655	0.06896551724137931	0
chr10_102900365_102900410	0.8813559322033898	0.0847457627118644	0.03389830508474576	0	0
chr10_102906231_102906266	0.6944444444444444	0.20833333333333334	0.05555555555555555	0.027777777777777776	0.013888888888888888
chr10_102906307_102906352	0.8275862068965517	0.13793103448275862	0.034482758620689655	0	0
chr10_102906393_102906411	0.9180327868852459	0.03278688524590164	0	0.03278688524590164	0.01639344262295082
chr10_102906465_102906477	0.42857142857142855	0.5178571428571429	0.017857142857142856	0	0.03571428571428571
chr10_102906490_102906506	0.8390804597701149	0.06896551724137931	0.05747126436781609	0.011494252873563218	0.022988505747126436
chr10_102973630_102973679	1	0	0	0	0
chr10_102974583_102974642	0.6078431372549019	0.39215686274509803	0	0	0
chr10_102977221_102977246	0.890625	0.09375	0.015625	0	0
chr10_102977252_102977284	0.9245283018867925	0.05660377358490566	0.018867924528301886	0	0
chr10_102977697_102977771	0.65625	0.28125	0.046875	0.015625	0
chr10_102982592_102982617	0.9295774647887324	0.07042253521126761	0	0	0
chr10_102982622_102982633	0.9605263157894737	0.039473684210526314	0	0	0
chr10_102982634_102982674	0.9868421052631579	0.013157894736842105	0	0	0
chr10_102983359_102983418	0.2777777777777778	0.6111111111111112	0.09259259259259259	0.018518518518518517	0
chr10_102985264_102985314	0.8035714285714286	0.17857142857142858	0	0.017857142857142856	0
chr10_102987021_102987039	0.7068965517241379	0.1896551724137931	0.017241379310344827	0.034482758620689655	0.05172413793103448
chr10_102987041_102987067	0.7413793103448276	0.20689655172413793	0	0.034482758620689655	0.017241379310344827
chr10_102988649_102988666	0.8360655737704918	0.11475409836065574	0.04918032786885246	0	0
chr10_102988668_102988701	0.8070175438596491	0.10526315789473684	0.07017543859649122	0.017543859649122806	0
chr10_102996115_102996137	0.7692307692307693	0.21153846153846154	0.019230769230769232	0	0
chr10_102996464_102996491	0.26956521739130435	0.5565217391304348	0.09565217391304348	0.06086956521739131	0.017391304347826087
chr10_102996798_102996829	0.34	0.28	0.32	0.06	0
chr10_103029355_103029421	0	0	0.02857142857142857	0.12857142857142856	0.8428571428571429
chr10_103044226_103044237	0.8653846153846154	0.11538461538461539	0	0.019230769230769232	0
chr10_103044244_103044302	0.9607843137254902	0.0392156862745098	0	0	0
chr10_103051129_103051142	0.7746478873239436	0.09859154929577464	0.07042253521126761	0.028169014084507043	0.028169014084507043
chr10_103051211_103051245	0.9452054794520548	0.0410958904109589	0.0136986301369863	0	0
chr10_103051495_103051524	0.9545454545454546	0	0.045454545454545456	0	0
chr10_103051525_103051548	0.9696969696969697	0	0.015151515151515152	0	0.015151515151515152
chr10_103104589_103104644	0	0	0	0.1746031746031746	0.8253968253968254
chr10_103114012_103114034	1	0	0	0	0
chr10_103114036_103114057	1	0	0	0	0
chr10_103326533_103326561	1	0	0	0	0
chr10_103326562_103326594	0.9649122807017544	0	0.017543859649122806	0.017543859649122806	0
chr10_103329364_103329394	0.7802197802197802	0.17582417582417584	0.03296703296703297	0	0.01098901098901099
chr10_103330127_103330145	1	0	0	0	0
chr10_103330158_103330181	1	0	0	0	0
chr10_103347780_103347799	1	0	0	0	0
chr10_103348030_103348073	0.453125	0.546875	0	0	0
chr10_1034256_1034273	1	0	0	0	0
chr10_1034274_1034294	0.9848484848484849	0.015151515151515152	0	0	0
chr10_1034327_1034364	1	0	0	0	0
chr10_103453901_103453991	0.5894736842105263	0.4105263157894737	0	0	0
chr10_103454103_103454120	1	0	0	0	0
chr10_103454123_103454143	1	0	0	0	0
chr10_103454386_103454414	0.9878048780487805	0.012195121951219513	0	0	0
chr10_103454466_103454539	0.38461538461538464	0.5769230769230769	0	0.038461538461538464	0
chr10_103454962_103454973	1	0	0	0	0
chr10_103455040_103455070	1	0	0	0	0
chr10_103534420_103534457	0.21052631578947367	0.5394736842105263	0.18421052631578946	0.02631578947368421	0.039473684210526314
chr10_103534479_103534499	0.6533333333333333	0.13333333333333333	0.13333333333333333	0.05333333333333334	0.02666666666666667
chr10_103535168_103535206	0.88	0.08	0.04	0	0
chr10_103535352_103535399	0.8305084745762712	0.15254237288135594	0.01694915254237288	0	0
chr10_103535689_103535705	0.9375	0.0625	0	0	0
chr10_103535706_103535717	0.9682539682539683	0	0.031746031746031744	0	0
chr10_103535724_103535741	0.967741935483871	0.03225806451612903	0	0	0
chr10_103536258_103536288	0.875	0.08333333333333333	0.027777777777777776	0	0.013888888888888888
chr10_103538828_103538854	0.9017857142857143	0.08035714285714286	0.017857142857142856	0	0
chr10_103539032_103539071	1	0	0	0	0
chr10_103543235_103543271	0.9811320754716981	0.018867924528301886	0	0	0
chr10_103546725_103546774	0	0	0.01818181818181818	0.16363636363636364	0.8181818181818182
chr10_103590730_103590758	1	0	0	0	0
chr10_103590779_103590800	1	0	0	0	0
chr10_103599581_103599609	0.9871794871794872	0.01282051282051282	0	0	0
chr10_103600734_103600761	0.9782608695652174	0.010869565217391304	0.010869565217391304	0	0
chr10_103600773_103600798	0.9782608695652174	0.021739130434782608	0	0	0
chr10_103601076_103601092	0.9224806201550387	0.06976744186046512	0	0.007751937984496124	0
chr10_103601093_103601152	0.8279569892473119	0.13978494623655913	0.03225806451612903	0	0
chr10_103601154_103601167	0.34782608695652173	0.4673913043478261	0.11956521739130435	0.021739130434782608	0.043478260869565216
chr10_103603239_103603275	0.21311475409836064	0.19672131147540983	0.22950819672131148	0.29508196721311475	0.06557377049180328
chr10_103815607_103815641	1	0	0	0	0
chr10_103815930_103815943	1	0	0	0	0
chr10_103815951_103815972	0.9090909090909091	0.07272727272727272	0.01818181818181818	0	0
chr10_103824917_103824956	1	0	0	0	0
chr10_103825210_103825221	1	0	0	0	0
chr10_103825225_103825243	1	0	0	0	0
chr10_103825253_103825280	1	0	0	0	0
chr10_103825282_103825291	1	0	0	0	0
chr10_103825344_103825371	0.49019607843137253	0.5098039215686274	0	0	0
chr10_103825383_103825411	1	0	0	0	0
chr10_103825503_103825549	0.9818181818181818	0.01818181818181818	0	0	0
chr10_103825552_103825586	1	0	0	0	0
chr10_103825600_103825627	0.9746835443037974	0.012658227848101266	0	0	0.012658227848101266
chr10_103825629_103825655	0.9746835443037974	0.012658227848101266	0	0	0.012658227848101266
chr10_103825675_103825703	1	0	0	0	0
chr10_103880326_103880346	0.472	0.512	0	0.016	0
chr10_103880348_103880360	1	0	0	0	0
chr10_103880362_103880370	0.9761904761904762	0.023809523809523808	0	0	0
chr10_103880373_103880395	0.9752066115702479	0.024793388429752067	0	0	0
chr10_103893205_103893240	1	0	0	0	0
chr10_103893393_103893432	0.48333333333333334	0.45	0.06666666666666667	0	0
chr10_103893440_103893468	1	0	0	0	0
chr10_103893473_103893510	1	0	0	0	0
chr10_103893529_103893558	1	0	0	0	0
chr10_103912203_103912235	0.9666666666666667	0	0	0.016666666666666666	0.016666666666666666
chr10_103981687_103981742	0	0	0.017857142857142856	0.16071428571428573	0.8214285714285714
chr10_103986143_103986152	0.8333333333333334	0.06666666666666667	0.08333333333333333	0.016666666666666666	0
chr10_103990230_103990259	0.9384615384615385	0.046153846153846156	0.015384615384615385	0	0
chr10_103990262_103990289	0.8181818181818182	0.12121212121212122	0.06060606060606061	0	0
chr10_103990319_103990340	0.5050505050505051	0.4444444444444444	0.050505050505050504	0	0
chr10_103990357_103990404	1	0	0	0	0
chr10_103990562_103990577	0.3468208092485549	0.6242774566473989	0.028901734104046242	0	0
chr10_103990594_103990622	0.8433734939759037	0.12048192771084337	0.024096385542168676	0.012048192771084338	0
chr10_103990747_103990773	0.9629629629629629	0.018518518518518517	0.018518518518518517	0	0
chr10_103990775_103990802	1	0	0	0	0
chr10_103990815_103990828	0.9629629629629629	0.037037037037037035	0	0	0
chr10_103990953_103991004	0.8301886792452831	0.16981132075471697	0	0	0
chr10_103991014_103991037	0.4420289855072464	0.38405797101449274	0.12318840579710146	0.028985507246376812	0.021739130434782608
chr10_103991040_103991061	0.8970588235294118	0.07352941176470588	0.022058823529411766	0.007352941176470588	0
chr10_103991525_103991592	0.9534883720930233	0.03488372093023256	0.011627906976744186	0	0
chr10_103991711_103991745	0.9759036144578314	0.024096385542168676	0	0	0
chr10_104000503_104000532	0.41237113402061853	0.3711340206185567	0.16494845360824742	0.05154639175257732	0
chr10_104000768_104000832	0.7692307692307693	0.1346153846153846	0.09615384615384616	0	0
chr10_104001094_104001132	0.8507462686567164	0.13432835820895522	0.014925373134328358	0	0
chr10_104001210_104001227	0.896551724137931	0.06896551724137931	0.034482758620689655	0	0
chr10_104001436_104001475	0.9838709677419355	0.016129032258064516	0	0	0
chr10_104001489_104001508	0.9516129032258065	0.04838709677419355	0	0	0
chr10_104001583_104001623	0.9666666666666667	0.016666666666666666	0.016666666666666666	0	0
chr10_104001630_104001663	0.9491525423728814	0.05084745762711865	0	0	0
chr10_104154068_104154097	1	0	0	0	0
chr10_104154103_104154141	0.9880952380952381	0.011904761904761904	0	0	0
chr10_104154161_104154208	1	0	0	0	0
chr10_104154336_104154357	0.9836065573770492	0	0	0.01639344262295082	0
chr10_104154464_104154482	0.38372093023255816	0.6162790697674418	0	0	0
chr10_104154484_104154503	1	0	0	0	0
chr10_104154508_104154532	1	0	0	0	0
chr10_104154535_104154572	0.9767441860465116	0.023255813953488372	0	0	0
chr10_104154575_104154606	1	0	0	0	0
chr10_104155057_104155089	1	0	0	0	0
chr10_104155317_104155349	1	0	0	0	0
chr10_104155359_104155374	0.9811320754716981	0	0	0	0.018867924528301886
chr10_104159187_104159224	0.9848484848484849	0.015151515151515152	0	0	0
chr10_104159288_104159337	0.3968253968253968	0.5873015873015873	0.015873015873015872	0	0
chr10_104159347_104159360	0.967741935483871	0.03225806451612903	0	0	0
chr10_104159367_104159382	1	0	0	0	0
chr10_104170437_104170479	0.9649122807017544	0.03508771929824561	0	0	0
